y,p,k,epsilon
0,0.10942045801,0.443982494395,0.00148639424464
2.5250501002,0.109414521159,0.443688537956,0.00148471663279
5.0501002004,0.109408584308,0.443394581516,0.00148303902093
7.5751503006,0.109402647457,0.443100625077,0.00148136140907
10.1002004008,0.109396822794,0.442794096005,0.0014795992715
12.625250501,0.109390439298,0.442437359692,0.00147753167001
15.1503006012,0.109380377646,0.442149981078,0.0014760278305
17.6753507014,0.109370315994,0.441862602463,0.00147452399098
20.2004008016,0.109360254342,0.441575223849,0.00147302015147
22.7254509018,0.10935059658,0.441258368758,0.00147131448608
25.250501002,0.109341584548,0.440956903057,0.00146967668432
27.7755511022,0.109332598788,0.440717237817,0.00146842380219
30.3006012024,0.109323613028,0.440477572576,0.00146717092006
32.8256513026,0.109314627268,0.440237907335,0.00146591803793
35.3507014028,0.109306035391,0.43996467284,0.00146442555781
37.875751503,0.109297541086,0.439759384933,0.001463320685
40.4008016032,0.10928900456,0.439584093838,0.0014623962119
42.9258517034,0.109280468033,0.439408802744,0.0014614717388
45.4509018036,0.109271931507,0.43923351165,0.00146054726569
47.9759519038,0.109264031871,0.439032156819,0.00145942521815
50.501002004,0.109257684813,0.438918986649,0.00145881489947
53.0260521042,0.109251351924,0.43880669547,0.00145820973672
55.5511022044,0.109245019035,0.438694404291,0.00145760457397
58.0761523046,0.109238794824,0.438580507791,0.00145698564508
60.6012024048,0.109233646753,0.438471574833,0.00145636607576
63.126252505,0.109229757948,0.438410791474,0.00145602115036
65.6513026052,0.109225869143,0.438350008115,0.00145567622495
68.1763527054,0.109221980339,0.438289224756,0.00145533129955
70.7014028056,0.109218431079,0.438228097454,0.00145497817325
73.2264529058,0.109216302582,0.438184618418,0.00145471214342
75.751503006,0.109215104032,0.438160407612,0.00145455220641
78.2765531062,0.109213905481,0.438136196806,0.0014543922694
80.8016032064,0.109212706931,0.438111986,0.0014542323324
83.3266533066,0.109212092285,0.438090431916,0.00145408469175
85.8517034068,0.109213026804,0.438083828846,0.00145401454173
88.376753507,0.10921440133,0.438082101382,0.00145396997299
90.9018036072,0.109215775856,0.438080373917,0.00145392540426
93.4268537074,0.109217150381,0.438078646452,0.00145388083552
95.9519038076,0.109219330057,0.438081781751,0.00145386593003
98.4769539078,0.109223031072,0.438091233349,0.0014538820612
101.002004008,0.109226759501,0.438100794742,0.00145389871663
103.527054108,0.10923048793,0.438110356136,0.00145391537206
106.052104208,0.109234326007,0.438120538465,0.00145393624766
108.577154309,0.109239186046,0.438134640422,0.00145398390612
111.102204409,0.109244970008,0.438147671129,0.00145402476719
113.627254509,0.10925075397,0.438160701836,0.00145406562826
116.152304609,0.109256537932,0.438173732543,0.00145410648933
118.677354709,0.109262610103,0.438188059589,0.00145415704866
121.20240481,0.109269627,0.438202249578,0.0014542122711
123.72745491,0.109277155695,0.438213916606,0.00145425487591
126.25250501,0.10928468439,0.438225583635,0.00145429748072
128.77755511,0.109292213085,0.438237250663,0.00145434008552
131.30260521,0.10930015118,0.438250180384,0.00145439340123
133.827655311,0.109308912891,0.438259557111,0.00145443344021
136.352705411,0.109317894365,0.438267286593,0.00145446594045
138.877755511,0.109326875839,0.438275016076,0.00145449844069
141.402805611,0.109335857313,0.438282745558,0.00145453094093
143.927855711,0.109345309828,0.438291254964,0.00145457173862
146.452905812,0.109355469377,0.438294154121,0.00145458985629
148.977955912,0.109365647663,0.438296884862,0.00145460727066
151.503006012,0.109375825949,0.438299615604,0.00145462468503
154.028056112,0.109386054955,0.438302362107,0.00145464253199
156.553106212,0.109396784163,0.438304066218,0.00145465927208
159.078156313,0.109407948886,0.438301635134,0.00145466057038
161.603206413,0.10941911361,0.43829920405,0.00145466186869
164.128256513,0.109430278333,0.438296772967,0.00145466316699
166.653306613,0.109441562927,0.438294229278,0.00145466429669
169.178356713,0.109453285353,0.438289362376,0.00145465826117
171.703406814,0.109465270765,0.438282063378,0.00145464437074
174.228456914,0.109477256177,0.438274764381,0.00145463048031
176.753507014,0.109489241589,0.438267465384,0.00145461658988
179.278557114,0.109501374302,0.438259850719,0.00145460074231
181.803607214,0.109513926352,0.438249261886,0.00145457627869
184.328657315,0.109526609022,0.438237562922,0.00145454886178
186.853707415,0.109539291691,0.438225863959,0.00145452144487
189.378757515,0.109551974361,0.438214164995,0.00145449402796
191.903807615,0.109564800791,0.438201972214,0.00145446234226
194.428857715,0.109578076323,0.438186481293,0.00145442338823
196.953907816,0.109591368724,0.438170862906,0.00145438417361
199.478957916,0.109604661124,0.438155244519,0.00145434495898
202.004008016,0.109617965103,0.438139565957,0.00145430507775
204.529058116,0.109631457421,0.438122776011,0.0014542588578
207.054108216,0.109645302369,0.438103653276,0.00145420933003
209.579158317,0.109659147316,0.438084530541,0.00145415980226
212.104208417,0.109672992263,0.438065407806,0.00145411027449
214.629258517,0.109686857248,0.438046106148,0.00145405826016
217.154308617,0.109700970114,0.438025256949,0.00145400075125
219.679358717,0.109715334365,0.438002953754,0.00145394205002
222.204408818,0.109729698615,0.437980650559,0.00145388334879
224.729458918,0.109744062866,0.437958347365,0.00145382464756
227.254509018,0.109758435019,0.437935771831,0.00145376130253
229.779559118,0.109773159049,0.437911261522,0.0014536944345
232.304609218,0.109788028316,0.437886015496,0.00145362736601
234.829659319,0.109802897583,0.437860769469,0.00145356029752
237.354709419,0.109817766849,0.437835523443,0.00145349322903
239.879759519,0.109832613871,0.437809920698,0.00145341902254
242.404809619,0.109847962833,0.437782017562,0.00145334409891
244.929859719,0.109863337087,0.437754002513,0.00145326920161
247.45490982,0.10987871134,0.437725987465,0.00145319430431
249.97995992,0.109894079171,0.437697930889,0.00145311850058
252.50501002,0.109909504831,0.437669056056,0.00145303480356
255.03006012,0.109925394938,0.437638415771,0.00145295244016
257.55511022,0.109941285045,0.437607775485,0.00145287007677
260.080160321,0.109957175152,0.437577135199,0.00145278771337
262.605210421,0.109973028543,0.43754633542,0.00145270188264
265.130260521,0.109989099548,0.437514336878,0.00145261078956
267.655310621,0.110005524414,0.437481229618,0.0014525212594
270.180360721,0.110021949279,0.437448122359,0.00145243172924
272.705410822,0.110038374145,0.437415015099,0.00145234219908
275.230460922,0.110054708091,0.437381577864,0.00145224611767
277.755511022,0.110071475619,0.437346747443,0.00145214851168
280.280561122,0.110088460397,0.437311404978,0.0014520521963
282.805611222,0.110105445175,0.437276062513,0.00145195588091
285.330661323,0.110122429952,0.437240720048,0.00145185956553
287.855711423,0.110139238326,0.437204769871,0.0014517529178
290.380761523,0.110156767323,0.437167644298,0.00145165014471
292.905811623,0.110174341999,0.437130454395,0.00145154772387
295.430861723,0.110191916675,0.437093264492,0.00145144530303
297.955911824,0.110209466277,0.437055986018,0.00145134163921
300.480961924,0.11022693359,0.43701777173,0.00145122709566
303.006012024,0.110245132312,0.436979399245,0.00145111990849
305.531062124,0.110263331033,0.436941026761,0.00145101272132
308.056112224,0.110281529755,0.436902654276,0.00145090553415
310.581162325,0.110299604627,0.436863811023,0.00145079296016
313.106212425,0.110317886805,0.436824629279,0.00145067587039
315.631262525,0.110336746915,0.436786199485,0.00145056656068
318.156312625,0.110355607025,0.43674776969,0.00145045725097
320.681362725,0.110374467135,0.436709339895,0.00145034794126
323.206412826,0.110393048241,0.43666973053,0.00145022753278
325.731462926,0.110412238548,0.436631908719,0.00145011432366
328.256513026,0.110431798805,0.436595289793,0.00145000802351
330.781563126,0.110451359062,0.436558670868,0.00144990172335
333.306613226,0.110470919319,0.436522051942,0.0014497954232
335.831663327,0.11048996958,0.436482968368,0.00144966954366
338.356713427,0.110510174938,0.43645068857,0.00144957362532
340.881763527,0.110530470128,0.436418930157,0.00144948012829
343.406813627,0.110550765318,0.436387171743,0.00144938663126
345.931863727,0.11057099836,0.436355060482,0.00144929066956
348.456913828,0.110590795115,0.436321466941,0.00144917764606
350.981963928,0.110611843406,0.436299481284,0.0014491153425
353.507014028,0.110632891698,0.436277495628,0.00144905303894
356.032064128,0.110653939989,0.436255509971,0.00144899073538
358.557114228,0.110674673902,0.436231359857,0.0014489144886
361.082164329,0.110695485737,0.436213143827,0.0014488557959
363.607214429,0.110717260969,0.436208757462,0.00144885862888
366.132264529,0.110739036201,0.436204371098,0.00144886146187
368.657314629,0.110760811434,0.436199984734,0.00144886429486
371.182364729,0.110781925875,0.436189858228,0.00144883145713
373.70741483,0.11080373747,0.436202488198,0.00144889976734
376.23246493,0.110826116382,0.436228043728,0.00144902911768
378.75751503,0.110848495295,0.436253599258,0.00144915846803
381.28256513,0.110870874207,0.436279154787,0.00144928781837
383.80761523,0.11089217649,0.436292273676,0.00144934005307
386.332665331,0.110914725543,0.436362111251,0.00144967912215
388.857715431,0.110937396513,0.436436847166,0.00145004321498
391.382765531,0.110960067482,0.436511583081,0.00145040730782
393.907815631,0.110982640995,0.436584706113,0.00145076123086
396.432865731,0.111004110199,0.436654025949,0.00145107803552
398.957915832,0.111026435713,0.436807470097,0.0014518617738
401.482965932,0.111048761226,0.436960914246,0.00145264551208
404.008016032,0.111071086739,0.437114358394,0.00145342925036
406.533066132,0.111093005855,0.437256942719,0.00145414300259
409.058116232,0.111113968469,0.437442133399,0.0014551021891
411.583166333,0.111134811718,0.437718637434,0.00145660944231
414.108216433,0.111155654967,0.437995141469,0.00145811669552
416.633266533,0.111176498216,0.438271645505,0.00145962394873
419.158316633,0.111196826285,0.438519815007,0.00146094558275
421.683366733,0.111215188351,0.438904749371,0.00146314333475
424.208416834,0.111232765001,0.43936893325,0.00146585033589
426.733466934,0.111250341651,0.439833117128,0.00146855733703
429.258517034,0.111267918302,0.440297301007,0.00147126433817
431.783567134,0.111285309419,0.440703349053,0.00147358901654
434.308617234,0.111297667025,0.441415613206,0.00147799754166
436.833667335,0.111309556727,0.442157834354,0.00148260964284
439.358717435,0.111321446428,0.442900055502,0.00148722174402
441.883767535,0.111333379236,0.443636258289,0.00149179477599
444.408817635,0.111344504451,0.444360438968,0.00149633854844
446.933867735,0.111348023359,0.445500690196,0.00150383584141
449.458917836,0.111351542266,0.446640941423,0.00151133313438
451.983967936,0.111355061173,0.44778119265,0.00151883042735
454.509018036,0.111359089509,0.448881250322,0.00152607486541
457.034068136,0.111359291269,0.45016884545,0.00153478965906
459.559118236,0.111352331296,0.451856581261,0.00154644067218
462.084168337,0.111345371323,0.453544317071,0.0015580916853
464.609218437,0.11133841135,0.455232052882,0.00156974269841
467.134268537,0.111332713838,0.456827735984,0.001580841481
469.659318637,0.111319328,0.458931147472,0.0015958770326
472.184368737,0.111301405697,0.461337753184,0.00161319626973
474.709418838,0.111283483395,0.463744358897,0.00163051550686
477.234468938,0.111265561093,0.46615096461,0.00164783474399
479.759519038,0.111249569721,0.4683938933,0.0016642238482
482.284569138,0.111223496296,0.47158890999,0.00168803558242
484.809619238,0.111196312056,0.474888346391,0.00171265251315
487.334669339,0.111169127815,0.478187782792,0.00173726944388
489.859719439,0.111142065932,0.481474532761,0.00176181721523
492.384769539,0.111115982734,0.484722895058,0.00178663447544
494.909819639,0.111082840921,0.489054034575,0.00182001752152
497.434869739,0.111049699109,0.493385174091,0.00185340056761
499.95991984,0.111016557297,0.497716313608,0.00188678361369
502.48496994,0.110984299028,0.50195916078,0.00191968752892
505.01002004,0.1109519139,0.506542929638,0.0019559426898
507.53507014,0.110916234962,0.511948215928,0.00199890770997
510.06012024,0.110880556025,0.517353502217,0.00204187273014
512.585170341,0.110844877087,0.522758788507,0.0020848377503
515.110220441,0.110811884511,0.527970057378,0.00212670108503
517.635270541,0.110777847958,0.533861166975,0.00217481743824
520.160320641,0.110742032191,0.540209664147,0.00222683287248
522.685370741,0.110706216425,0.546558161319,0.00227884830671
525.210420842,0.110670400658,0.552906658491,0.00233086374095
527.735470942,0.110641286107,0.558917901308,0.00238079517403
530.260521042,0.110607763782,0.565745316302,0.00243839518255
532.785571142,0.110573522803,0.572678449765,0.00249695566194
535.310621242,0.110539281824,0.579611583228,0.00255551614133
537.835671343,0.110505583241,0.586523824165,0.00261393392559
540.360721443,0.110482929031,0.593035601327,0.00266988380903
542.885771543,0.110452500891,0.599996545318,0.00273050498906
545.410821643,0.110422072751,0.606957489309,0.0027911261691
547.935871743,0.11039164461,0.613918433301,0.00285174734913
550.460921844,0.110366151762,0.620718831165,0.0029111607002
552.985971944,0.110348749182,0.62711291815,0.0029679172267
555.511022044,0.110325088678,0.633487150075,0.00302514869784
558.036072144,0.110301428174,0.639861382,0.00308238016897
560.561122244,0.110277767669,0.646235613925,0.0031396116401
563.086172345,0.110264691769,0.652298174133,0.00319429177214
565.611222445,0.110253908202,0.657780699042,0.00324461413923
568.136272545,0.110239255924,0.6630864492,0.00329371084866
570.661322645,0.110224603646,0.668392199357,0.00334280755808
573.186372745,0.110209951368,0.673697949514,0.00339190426751
575.711422846,0.110211201299,0.678562987764,0.00343713120928
578.236472946,0.110206868274,0.68265997096,0.0034760550041
580.761523046,0.110201252753,0.686673428681,0.00351430227922
583.286573146,0.110195637231,0.690686886402,0.00355254955434
585.811623246,0.110190632492,0.69468415092,0.00359064635922
588.336673347,0.110202152284,0.69809836998,0.00362338376029
590.861723447,0.110203194184,0.700848249583,0.00365032735203
593.386773547,0.110204236085,0.703598129186,0.00367727094377
595.911823647,0.110205277985,0.706348008789,0.00370421453551
598.436873747,0.110210671547,0.708986975998,0.00373008079075
600.961923848,0.110222422974,0.711077581975,0.00375073684321
603.486973948,0.110226340125,0.712740099595,0.00376742360735
606.012024048,0.110230257276,0.714402617215,0.00378411037149
608.537074148,0.110234174427,0.716065134835,0.00380079713563
611.062124248,0.110243921732,0.717584162426,0.00381604397127
613.587174349,0.110251420869,0.718585338014,0.00382617663031
616.112224449,0.110254509589,0.71935636229,0.0038340484554
618.637274549,0.11025759831,0.720127386567,0.00384192028049
621.162324649,0.11026068703,0.720898410843,0.00384979210558
623.687374749,0.110268216862,0.72156280527,0.00385657194568
626.21242485,0.110269306414,0.721641246186,0.00385737224093
